run_name,train-loss,train-seg_loss,train-ctl_loss,val-loss,val-seg_loss,val-ctl_loss,train-Dice,train-mIoU,val-Dice,val-mIoU
UNetPLCTL,0.24480609595775604,0.09103813767433167,0.10657300800085068,1.0304527282714844,0.40213558077812195,0.6283171772956848,0.7784280776977539,0.7803221344947815,0.6972250938415527,0.6957941055297852
AttentionUNetPLCTL,0.2422177493572235,0.09457410871982574,0.13086436688899994,1.0724471807479858,0.430349737405777,0.6407326459884644,0.7737998962402344,0.77863609790802,0.6809205412864685,0.6751596927642822
MHAUNetPLCTL,0.17481890320777893,0.08191913366317749,0.10229264199733734,1.0797408819198608,0.4208241403102875,0.6443347930908203,0.7802062034606934,0.7804974317550659,0.6891383528709412,0.693040132522583
UNetPLSEG,0.2348499894142151,,,0.4288350045681,,,0.7041725516319275,0.7107272148132324,0.657016932964325,0.6594557762145996
AttentionUNetPLSEG,0.07216180860996246,,,0.42438000440597534,,,0.8291661739349365,0.8281806111335754,0.6610099673271179,0.6597731709480286
MHAUNetPLSEG,0.054592639207839966,,,0.4255962073802948,,,0.8373382687568665,0.8347928524017334,0.6819682717323303,0.6922885775566101
